,VKORG,COND_TYPE,DST_CH,DIV,Month_year,Amount,Customer_ID,Internal_Grade,Mill,OFFER_ EFF_PR _NUMBER,OFFER_ALLOY_NUMBER,OFFER_ALLOY,OFFER_EFF_PR
50611,0400,Z133,02,02,202204,434.0,93649,SG7NiMo,Hamburg,,,,
50612,0400,Z133,02,02,202204,533.0,93649,SG7SiCr,Hamburg,,,,
50613,0400,Z133,02,02,202204,262.0,93649,SU10CrMo,Hamburg,,,,
50614,0400,Z133,02,02,202204,222.0,93649,SU10Mo,Hamburg,,,,
50615,0400,Z133,02,02,202204,309.0,93649,SU10NiMo,Hamburg,,,,
50616,0400,Z133,02,02,202204,228.0,93649,SU11MnMo,Hamburg,,,,
50617,0400,Z133,02,02,202204,455.0,93649,SU12NiMo,Hamburg,,,,
50618,0400,Z133,02,02,202204,109.0,93649,SU6Ni,Hamburg,,,,
50619,0400,Z133,02,02,202204,802.0,93649,SU7MoNi250,Hamburg,,,,
50620,0400,Z133,02,02,202204,562.0,93649,SU7Ni,Hamburg,,,,
50621,0400,Z133,02,02,202204,589.0,93649,SU8MoCrV,Hamburg,,,,
50622,0400,Z133,02,02,202204,492.0,93649,SU9CrMo,Hamburg,,,,
50623,0400,Z133,02,02,202204,59.0,31503,DC100CR,Hamburg,,,,
50624,0400,Z133,02,02,202204,501.0,31503,SU12CrMo,Hamburg,,,,
50625,0400,Z133,02,02,202204,249.0,31503,DC13CRMO,Hamburg,,,,
50626,0400,Z133,02,02,202204,59.0,93616,DC100CRA,Hamburg,,75005.0,1,
50627,0400,Z133,02,02,202204,273.0,93616,DK22CRNIMOTI,Hamburg,,,,
50628,0400,Z133,02,02,202204,70.0,84716,A28N,Hamburg,,,,
50629,0400,Z133,02,02,202204,77.0,901047,DC51CrV,Hamburg,,,,
50630,0400,Z133,02,02,202204,79.0,901047,DC58CrV,Hamburg,,,,
50631,0400,Z133,02,02,202204,313.0,901047,DA10NICR,Hamburg,74620.0,,,1
50632,0400,Z133,02,02,202204,256.0,81162,SU8CuNi70,Hamburg,,,,
50633,0400,Z133,02,02,202204,275.0,81162,SG2MnMo,Hamburg,,,,
50634,0400,Z133,02,02,202204,224.0,81162,SU8MOTI,Hamburg,,,,
50635,0400,Z133,02,02,202204,252.0,81162,SU11MO,Hamburg,,,,
50636,0400,Z133,02,02,202204,495.0,81162,SU9CrMo,Hamburg,,,,
50637,0400,Z133,02,02,202204,697.0,81162,SG4NiMo,Hamburg,,,,
50638,0400,Z133,02,02,202204,570.0,81162,SU8Ni250,Hamburg,,,,
50639,0400,Z133,02,02,202204,693.0,81162,SG5NiMo55,Hamburg,,,,
50640,0400,Z133,02,02,202204,365.0,81162,SG8Ni,Hamburg,,,,
50641,0400,Z133,02,02,202204,790.0,81162,SU12CrNi,Hamburg,,,,
50642,0400,Z133,02,02,202204,742.0,81162,SG3NiMo50,Hamburg,,,,
50643,0400,Z133,02,02,202204,232.0,81162,SU10CrMo,Hamburg,,,,
50644,0400,Z133,02,02,202204,109.0,81162,SE6CrNi,Hamburg,,,,
50645,0400,Z133,02,02,202204,534.0,81162,SG1NiMo30,Hamburg,,,,
50646,0400,Z133,02,02,202204,468.0,81162,SG2NiMo,Hamburg,,,,
50647,0400,Z133,02,02,202204,251.0,81162,SG2Mo,Hamburg,,,,
50648,0400,Z133,02,02,202204,293.0,81162,SG2MoCr115,Hamburg,,,,
