,VKORG,COND_TYPE,DST_CH,DIV,Month_year,Amount,Customer_ID,Internal_Grade,Mill,OFFER_ EFF_PR _NUMBER,OFFER_ALLOY_NUMBER,OFFER_ALLOY,OFFER_EFF_PR
49156,0300,Z133,02,02,202203,97.0,73086,3053,Duisburg,,,,
49157,0300,Z133,02,02,202203,97.0,73086,3054,Duisburg,,,,
49158,0300,Z133,02,02,202203,7.0,73086,3130,Duisburg,,,,
49159,0300,Z133,02,02,202203,234.0,73086,3168,Duisburg,,,,
49160,0300,Z133,02,02,202203,42.0,73086,3170,Duisburg,,,,
49161,0300,Z133,02,02,202203,13.0,73086,3205,Duisburg,,,,
49162,0300,Z133,02,02,202203,10.0,73086,3225,Duisburg,,,,
49163,0300,Z133,02,02,202203,49.0,73086,3234,Duisburg,,,,
49164,0300,Z133,02,02,202203,40.0,73086,3235,Duisburg,,,,
49165,0300,Z133,02,02,202203,13.0,73086,3238,Duisburg,,,,
49166,0300,Z133,02,02,202203,29.0,73086,3328,Duisburg,,,,
49167,0300,Z133,02,02,202203,9.0,73086,3330,Duisburg,,,,
49168,0300,Z133,02,02,202203,13.0,73086,3332,Duisburg,,,,
49169,0300,Z133,02,02,202203,47.0,73086,3370,Duisburg,,,,
49170,0300,Z133,02,02,202203,11.0,73086,3418,Duisburg,,,,
49171,0300,Z133,02,02,202203,8.0,73086,3428,Duisburg,,,,
49172,0300,Z133,02,02,202203,9.0,73086,3429,Duisburg,,,,
49173,0300,Z133,02,02,202203,9.0,73086,3429,Duisburg,,,,
49174,0300,Z133,02,02,202203,9.0,73086,3430,Duisburg,,,,
49175,0300,Z133,02,02,202203,9.0,73086,3430,Duisburg,,,,
49176,0300,Z133,02,02,202203,28.0,73086,3431,Duisburg,,,,
49177,0300,Z133,02,02,202203,18.0,73086,3433,Duisburg,,,,
49178,0300,Z133,02,02,202203,23.0,73086,3438,Duisburg,,,,
49179,0300,Z133,02,02,202203,8.0,73086,3468,Duisburg,,,,
49180,0300,Z133,02,02,202203,7.0,73086,3720,Duisburg,,,,
49181,0300,Z133,02,02,202203,8.0,73086,3760,Duisburg,,,,
49182,0300,Z133,02,02,202203,8.0,73086,3763,Duisburg,,,,
49183,0300,Z133,02,02,202203,7.0,73086,3764,Duisburg,,,,
49184,0300,Z133,02,02,202203,10.0,73086,3770,Duisburg,,,,
49185,0300,Z133,02,02,202203,9.0,73086,3770,Duisburg,,,,
49186,0300,Z133,02,02,202203,8.0,73086,3771,Duisburg,,,,
49187,0300,Z133,02,02,202203,13.0,73086,3775,Duisburg,,,,
49188,0300,Z133,02,02,202203,12.0,73086,3781,Duisburg,,,,
49189,0300,Z133,02,02,202203,8.0,73086,3790,Duisburg,,,,
49190,0300,Z133,02,02,202203,5.0,73086,3842,Duisburg,,,,
49191,0300,Z133,02,02,202203,5.0,73086,3845,Duisburg,,,,
49192,0300,Z133,02,02,202203,9.0,73086,3924,Duisburg,,,,
49193,0300,Z133,02,02,202203,10.0,73086,3934,Duisburg,,,,
49194,0300,Z133,02,02,202203,7.0,73086,3939,Duisburg,,,,
49195,0300,Z133,02,02,202203,8.0,73086,4343,Duisburg,,,,
49196,0300,Z133,02,02,202203,42.0,73086,4346,Duisburg,,,,
49197,0300,Z133,02,02,202203,8.0,73086,4347,Duisburg,,,,
49198,0300,Z133,02,02,202203,127.0,73086,4370,Duisburg,,,,
49199,0300,Z133,02,02,202203,42.0,73086,4405,Duisburg,,,,
49200,0300,Z133,02,02,202203,44.0,73086,4410,Duisburg,,,,
49201,0300,Z133,02,02,202203,44.0,73086,4415,Duisburg,,,,
49202,0300,Z133,02,02,202203,55.0,84321,3385,Duisburg,,,,
49203,0300,Z133,02,02,202203,55.0,84276,3385,Duisburg,,,,
49204,0300,Z133,02,02,202203,12.0,93754,4174,Duisburg,,,,
49205,0300,Z133,02,02,202203,11.0,93754,4205,Duisburg,,,,
49206,0300,Z133,02,02,202203,12.0,93754,4216,Duisburg,,,,
49207,0300,Z133,02,02,202203,52.0,84312,2614,Duisburg,,,,
49208,0300,Z133,02,02,202203,345.0,84312,2662,Duisburg,,,,
49209,0300,Z133,02,02,202203,316.0,84312,2663,Duisburg,,,,
49210,0300,Z133,02,02,202203,217.0,84312,2695,Duisburg,,76153.0,1,
49211,0300,Z133,02,02,202203,8.0,84312,2883,Duisburg,,,,
49212,0300,Z133,02,02,202203,11.0,84312,3283,Duisburg,,,,
49213,0300,Z133,02,02,202203,55.0,84312,3385,Duisburg,,76439.0,1,
49214,0300,Z133,02,02,202203,143.0,84312,3432,Duisburg,,,,
49215,0300,Z133,02,02,202203,412.0,84312,3525,Duisburg,,,,
49216,0300,Z133,02,02,202203,135.0,84312,4436,Duisburg,,,,
49217,0300,Z133,02,02,202203,135.0,84312,4436,Duisburg,,,,
49218,0300,Z133,02,02,202203,135.0,84312,4436,Duisburg,,,,
49219,0300,Z133,02,02,202203,54.0,84312,4448,Duisburg,,,,
49220,0300,Z133,02,02,202203,55.0,84603,3385,Duisburg,,,,
49221,0300,Z133,02,02,202203,11.0,84603,3406,Duisburg,,,,
49222,0300,Z133,02,02,202203,169.0,84325,3477,Duisburg,,72092.0,1,
49223,0300,Z133,02,02,202203,11.0,84353,3406,Duisburg,,,,
49224,0300,Z133,02,02,202203,14.0,84344,4177,Duisburg,71714.0,,,1
49225,0300,Z133,02,02,202203,57.0,116908,3436,Duisburg,,,,
49226,0300,Z133,02,02,202203,11.0,116908,4166,Duisburg,,,,
49227,0300,Z133,02,02,202203,11.0,116908,4166,Duisburg,,,,
49228,0300,Z133,02,02,202203,13.0,116908,4180,Duisburg,,,,
49229,0300,Z133,02,02,202203,13.0,116908,4180,Duisburg,,,,
49230,0300,Z133,02,02,202203,16.0,116908,4255,Duisburg,,,,
49231,0300,Z133,02,02,202203,14.0,116908,4256,Duisburg,,,,
49232,0300,Z133,02,02,202203,14.0,116908,4256,Duisburg,,,,
49233,0300,Z133,02,02,202203,8.0,116908,4261,Duisburg,,,,
49234,0300,Z133,02,02,202203,144.0,84351,2616,Duisburg,,,,
49235,0300,Z133,02,02,202203,116.0,84351,2645,Duisburg,,,,
49236,0300,Z133,02,02,202203,167.0,84351,3116,Duisburg,,,,
49237,0300,Z133,02,02,202203,72.0,84351,3276,Duisburg,,,,
49238,0300,Z133,02,02,202203,202.0,84627,3490,Duisburg,,,,
49239,0300,Z133,02,02,202203,153.0,84627,4321,Duisburg,,,,
49240,0300,Z133,02,02,202203,97.0,76372,2872,Duisburg,,,,
49241,0300,Z133,02,02,202203,97.0,76372,2872,Duisburg,,,,
49242,0300,Z133,02,02,202203,12.0,116907,3283,Duisburg,,,,
49243,0300,Z133,02,02,202203,8.0,84591,2886,Duisburg,,71150.0,1,
49244,0300,Z133,02,02,202203,135.0,84591,4436,Duisburg,,,,
49245,0300,Z133,02,02,202203,7.0,93827,3392,Duisburg,,,,
49246,0300,Z133,02,02,202203,8.0,21226,0774,Duisburg,,,,
49247,0300,Z133,02,02,202203,19.0,21226,0817,Duisburg,,,,
49248,0300,Z133,02,02,202203,14.0,21226,0827,Duisburg,,,,
49249,0300,Z133,02,02,202203,0.0,21226,1265,Duisburg,,,,
49250,0300,Z133,02,02,202203,7.0,21226,1270,Duisburg,,,,
49251,0300,Z133,02,02,202203,10.0,21226,1280,Duisburg,,,,
49252,0300,Z133,02,02,202203,3.0,21226,1330,Duisburg,,,,
49253,0300,Z133,02,02,202203,8.0,21226,1391,Duisburg,,,,
49254,0300,Z133,02,02,202203,0.0,21226,1635,Duisburg,,,,
49255,0300,Z133,02,02,202203,10.0,21226,2412,Duisburg,,,,
49256,0300,Z133,02,02,202203,34.0,21226,2535,Duisburg,,,,
49257,0300,Z133,02,02,202203,11.0,21226,2538,Duisburg,,,,
49258,0300,Z133,02,02,202203,9.0,21226,2547,Duisburg,,,,
49259,0300,Z133,02,02,202203,23.0,21226,2564,Duisburg,,,,
49260,0300,Z133,02,02,202203,30.0,21226,2574,Duisburg,,,,
49261,0300,Z133,02,02,202203,0.0,21226,2769,Duisburg,,,,
49262,0300,Z133,02,02,202203,0.0,21226,2769,Duisburg,,,,
49263,0300,Z133,02,02,202203,0.0,21226,2769,Duisburg,,,,
49264,0300,Z133,02,02,202203,35.0,21226,2850,Duisburg,,,,
49265,0300,Z133,02,02,202203,88.0,21226,2884,Duisburg,,,,
49266,0300,Z133,02,02,202203,111.0,21226,3010,Duisburg,,,,
49267,0300,Z133,02,02,202203,9.0,21226,3221,Duisburg,,,,
49268,0300,Z133,02,02,202203,6.0,21226,3313,Duisburg,,,,
49269,0300,Z133,02,02,202203,42.0,21226,3990,Duisburg,,,,
49270,0300,Z133,02,02,202203,32.0,21226,4020,Duisburg,,,,
49271,0300,Z133,02,02,202203,40.0,21226,4025,Duisburg,,,,
49272,0300,Z133,02,02,202203,36.0,21226,4033,Duisburg,,,,
49273,0300,Z133,02,02,202203,43.0,21226,4035,Duisburg,,,,
49274,0300,Z133,02,02,202203,0.0,86720,0423,Duisburg,,,,
49275,0300,Z133,02,02,202203,0.0,86720,0423,Duisburg,,,,
49276,0300,Z133,02,02,202203,143.0,86814,3432,Duisburg,,,,
49277,0300,Z133,02,02,202203,12.0,104087,4160,Duisburg,,,,
49278,0300,Z133,02,02,202203,9.0,77557,2520,Duisburg,,,,
49279,0300,Z133,02,02,202203,11.0,77534,2520,Duisburg,,,,
49280,0300,Z133,02,02,202203,11.0,77534,2547,Duisburg,,,,
49281,0300,Z133,02,02,202203,15.0,84899,0927,Duisburg,,,,
49282,0300,Z133,02,02,202203,67.0,84668,2624,Duisburg,,70341.0,1,
49283,0300,Z133,02,02,202203,69.0,84668,2624,Duisburg,,,,
49284,0300,Z133,02,02,202203,69.0,84668,2624,Duisburg,,,,
49285,0300,Z133,02,02,202203,69.0,84668,2624,Duisburg,,,,
49286,0300,Z133,02,02,202203,67.0,84668,2624,Duisburg,,,,
49287,0300,Z133,02,02,202203,69.0,84668,2624,Duisburg,,,,
49288,0300,Z133,02,02,202203,24.0,84668,3187,Duisburg,,,,
49289,0300,Z133,02,02,202203,80.0,84668,4445,Duisburg,,,,
49290,0300,Z133,02,02,202203,6.0,56228,2436,Duisburg,,,,
49291,0300,Z133,02,02,202203,32.0,56228,2517,Duisburg,,,,
49292,0300,Z133,02,02,202203,53.0,56228,2518,Duisburg,,,,
49293,0300,Z133,02,02,202203,51.0,56228,2530,Duisburg,,,,
49294,0300,Z133,02,02,202203,11.0,56228,2546,Duisburg,,,,
49295,0300,Z133,02,02,202203,11.0,56228,2546,Duisburg,,,,
49296,0300,Z133,02,02,202203,9.0,56228,2547,Duisburg,,,,
49297,0300,Z133,02,02,202203,11.0,56228,2548,Duisburg,,,,
49298,0300,Z133,02,02,202203,35.0,56228,2850,Duisburg,,,,
49299,0300,Z133,02,02,202203,13.0,56228,4179,Duisburg,,,,
49300,0300,Z133,02,02,202203,11.0,56228,7025,Duisburg,,,,
49301,0300,Z133,02,02,202203,9.0,93920,1004,Duisburg,,,,
49302,0300,Z133,02,02,202203,9.0,93920,1391,Duisburg,,,,
49303,0300,Z133,02,02,202203,9.0,93920,1515,Duisburg,,,,
49304,0300,Z133,02,02,202203,7.0,93920,1525,Duisburg,,,,
49305,0300,Z133,02,02,202203,7.0,93920,1530,Duisburg,,,,
49306,0300,Z133,02,02,202203,126.0,71998,2603,Duisburg,,,,
49307,0300,Z133,02,02,202203,97.0,71998,3055,Duisburg,,,,
49308,0300,Z133,02,02,202203,135.0,113664,4436,Duisburg,,,,
49309,0300,Z133,02,02,202203,94.0,120659,3756,Duisburg,,,,
49310,0300,Z133,02,02,202203,126.0,123238,2603,Duisburg,,,,
49311,0300,Z133,02,02,202203,135.0,106916,4436,Duisburg,,,,
49312,0300,Z133,02,02,202203,172.0,129409,4425,Duisburg,,,,
49313,0300,Z133,02,02,202203,135.0,129409,4436,Duisburg,,,,
49314,0300,Z133,02,02,202203,110.0,90638,3030,Duisburg,,,,
49315,0300,Z133,02,02,202203,6.0,890050,1525,Duisburg,,,,
49316,0300,Z133,02,02,202203,11.0,890050,2543,Duisburg,,,,
49317,0300,Z133,02,02,202203,11.0,890050,2546,Duisburg,,,,
49318,0300,Z133,02,02,202203,15.0,64427,0927,Duisburg,,,,
49319,0300,Z133,02,02,202203,6.0,136549,1080,Duisburg,,,,
49320,0300,Z133,02,02,202203,11.0,131652,4169,Duisburg,,,,
49321,0300,Z133,02,02,202203,11.0,93954,4174,Duisburg,,,,
49322,0300,Z133,02,02,202203,62.0,93958,2584,Duisburg,,,,
49323,0300,Z133,02,02,202203,46.0,93965,3265,Duisburg,,,,
49324,0300,Z133,02,02,202203,42.0,93965,3355,Duisburg,,,,
49325,0300,Z133,02,02,202203,63.0,93965,4361,Duisburg,,,,
